distance_m,distance_earth_radii,earth_solid_angle_sr,earth_ir_flux_w_m2,earth_albedo_flux_w_m2,extra_heat_ir_only_w,extra_heat_ir_plus_albedo_w,temperature_ir_only_k,temperature_ir_plus_albedo_k
105504814.51276147,16.5601655176207,0.011466133062439382,0.8715023339571969,0.744423437143773,0.0871502333957197,0.09459446776715742,111.37229627951574,113.67568604524645
107124886.37460111,16.81445399067668,0.011121640918646612,0.8453418355862474,0.7220775553762863,0.08453418355862474,0.0917549591123876,110.52782405602922,112.81367717929199
108769835.13755368,17.072647172744258,0.010787507714554665,0.8199666152901174,0.7004024456547174,0.08199666152901175,0.08900068598555891,109.68978226217756,111.95823063158115
110440042.7971484,17.334805022311787,0.010463421426909123,0.7953531008246597,0.6793779729429049,0.07953531008246598,0.08632908981189502,108.85812256201676,111.10929703699641
112135897.21462081,17.600988418556085,0.01014907946228684,0.7714784275303476,0.6589846066122195,0.07714784275303477,0.08373768881915696,108.03279699737713,110.26682741536594
113857792.20698228,17.871259175479874,0.009844188370255722,0.7483204170922233,0.6392034022986502,0.07483204170922234,0.08122407573220884,107.21375798524433,109.43077316877589
115606127.63847536,18.145680056266734,0.009548463565360916,0.7258575569373864,0.6200159843044662,0.07258575569373864,0.0787859155367833,106.40095831516447,108.60108607890695
117381309.51342887,18.42431478785573,0.009261629057675809,0.704068980250982,0.6014045285281924,0.0704068980250982,0.07642094331038013,105.59435114667677,107.77771830439866
119183750.07054341,18.707228075740606,0.008983417191640202,0.6829344465920033,0.5833517459069351,0.06829344465920033,0.07412696211826968,104.79389000676922,106.96062237823699
121013867.87862232,18.994485618995814,0.008713568392921273,0.6624343230909944,0.5658408663557595,0.06624343230909945,0.07190184097265703,103.99952878736065,106.14975120516846
122872087.93377271,19.286154125533308,0.008451830923051799,0.6425495662121518,0.5488556231891664,0.06425495662121518,0.06974351285310684,103.21122174280782,105.34505805913948
124758841.75810143,19.58230132759401,0.008197960641600074,0.6232617040628606,0.53238023801018,0.06232617040628607,0.06764997278638786,102.42892348743662,104.54649658075992
126674567.4999216,19.882995997476314,0.007951720775632963,0.6045528192343127,0.5163994060530751,0.060455281923431275,0.06561927598396203,101.65258899310032,103.75402077479411
128619710.03550287,20.188307963506965,0.007712881696246077,0.5864055321571526,0.5008982819660365,0.05864055321571526,0.06364953603537563,100.88217358676064,102.96758500767456
130594721.07238108,20.498308126256646,0.007481220701942021,0.5688029849567839,0.48586246602061695,0.0568802984956784,0.06173892315588457,100.11763294809501,102.18714400504223
132600059.25425738,20.813068475005082,0.007256521808636301,0.5517288257932723,0.471277990735132,0.05517288257932723,0.05988566248667855,99.3589231071274,101.41265284931043
134636190.2675029,21.132662104458156,0.0070385755460920605,0.5351671936713743,0.4571313078996279,0.053516719367137436,0.05808803244613372,98.60600044188604,100.64406697725579
136703586.94930404,21.4571632317225,0.0068271787605792755,0.5191027037064894,0.44340927599029206,0.05191027037064894,0.056344363130551856,97.85882167608375,99.88134217763186
138802729.39746585,21.786647213540395,0.00662213442356307,0.5035204328329157,0.43009914796167253,0.05035204328329157,0.054653034762908295,97.11734387682397,99.12443458880882
140934105.08190134,22.121190563789256,0.006423251446238404,0.4884059059411125,0.41718855940534777,0.04884059059411125,0.05301247618816472,96.38152445233152,98.37330069643771
143098208.95783567,22.4608709712503,0.0062303444997276625,0.47374508243106844,0.40466551706402776,0.04737450824310685,0.051421163413747126,95.65132114970693,97.62789733113857
145295543.58074296,22.805767317649185,0.006043233840763961,0.4595243431693474,0.3925183876904698,0.04595243431693474,0.049877618193839436,94.92669205270721,96.88818166621508
147526619.22305298,23.155959695974413,0.005861745142687876,0.4457304778376182,0.38073588724079394,0.044573047783761824,0.048380406656169765,94.20759557954956,96.15411121539216
149791953.99265018,23.511529429077097,0.005685709331605518,0.4323506726609526,0.3693070703921903,0.043235067266095266,0.04692813797001717,93.49399048073938,95.42564383057812
152092073.953187,23.872559088555484,0.00551496242752798,0.419372498504526,0.35822132037530957,0.04193724985045261,0.04551946305420569,92.78583583692465,94.70273769965308
154427513.2462503,24.239132513930358,0.005349345390358923,0.4067838993275898,0.3474683391118304,0.04067838993275898,0.04415307332387729,92.0830910567727,93.9853513442801
156798814.21540108,24.611334832114437,0.005188703970564977,0.3945731809840479,0.3370381376480895,0.039457318098404796,0.04282769947488569,91.38571587487245,93.27344361774153
159206527.53211865,24.989252477180763,0.005032888564393618,0.3827290003592138,0.32692102687587243,0.03827290003592138,0.04154211030468011,90.69367034966082,92.56697370280008
161651212.32368192,25.372973210435084,0.0048817540734948355,0.37124035483264123,0.317107608531731,0.03712403548326412,0.04029511156858143,90.00691486137292,91.86590110958312
164133436.30300808,25.76258614079549,0.004735159768810549,0.36009657205728757,0.3075887664665074,0.03600965720572876,0.03908554487039383,89.32541011001801,91.17018567349338
166653775.90049118,26.15818174548598,0.004592969158603433,0.34928730004545366,0.29835565817690113,0.03492873000454537,0.037912286586314375,88.64911711337838,90.47978755314226
169212816.39786163,26.559851891047188,0.004455049860492601,0.3388024975523357,0.28939970659125247,0.03388024975523357,0.0367742468211461,87.97799720503313,89.79466722830828
171811152.06410488,26.967689854670365,0.004321273477377565,0.32863242474822885,0.2807125921018867,0.03286324247482288,0.03567036839584175,87.31201203240572,89.11478549791917
174449386.29346052,27.381790345857876,0.0041915154771297964,0.31876763417075255,0.2722862448366491,0.03187676341707526,0.03459962586544175,86.65112355483704,88.44010347805977
177128131.74554718,27.802249528417388,0.004065655075938169,0.30919896194864566,0.2641128371624101,0.030919896194864568,0.03356102456648867,85.99529404168145,87.77058260000263
179848010.4876358,28.229165042793248,0.003943575125187623,0.29991751928901383,0.25618477641360743,0.029991751928901383,0.03255359969303746,85.34448607042762,87.10618460826359
182609654.1391074,28.662636028740764,0.003825162001777553,0.29091468422011235,0.2484946978390625,0.029091468422011237,0.03157641540040186,84.6986625248438,86.44687155868193
185413704.0181329,29.102763148349222,0.003710305501757869,0.28218209358197716,0.24103545776050478,0.028218209358197716,0.030628563935802766,84.05778659314636,85.79260581652359
188260811.2905976,29.549648609417297,0.003598898737196906,0.2737116352575054,0.23380012693648422,0.027371163525750544,0.029709164795115383,83.42182176619453,85.14335005461062
191151637.12131935,30.003396189188408,0.0034908380361674965,0.26549544063671676,0.22678198412546327,0.026549544063671677,0.028817363904926306,82.79073183570743,84.4990672514732
194086852.82758892,30.46411125845062,0.00338602284577027,0.2575258773072233,0.21997450984213238,0.025752587730722334,0.02795233282914366,82.16448089250585,83.85972068952603
197067140.03506076,30.931900806005455,0.003284355638089561,0.24979554196413337,0.21337138030116246,0.024979554196413338,0.027113267999424963,81.54303332477932,83.22527395327027
200093190.83604562,31.406873463513676,0.0031857418189989006,0.24229725353276138,0.2069664615427332,0.024229725353276138,0.02629938996870347,80.92635381637606,82.5956909275184
203165707.9502297,31.889139530721977,0.0030900896397254114,0.23502404649779052,0.20075380373440976,0.023502404649779055,0.02550994268712315,80.31440734511793,81.97093579564377
206285404.88786173,32.378811001077025,0.0029973101110935874,0.22796916443267673,0.1947276356440626,0.022796916443267673,0.024744192799708298,79.7071591811395,81.35097303785462
209453006.11545014,32.876001587733505,0.0029073169203605565,0.2211260537232771,0.18888235927869046,0.02211260537232771,0.024001428965114615,79.10457488525076,80.7357674294915
212669247.22399607,33.38082674996014,0.0028200263505709787,0.214488357479898,0.18321254468418902,0.0214488357479898,0.02328096119483169,78.50662030732546,80.12528403935049
215934875.0998181,33.893403719952616,0.0027353572023450855,0.20804990963207207,0.17771292490120297,0.020804990963207207,0.02258212021221924,77.9132615847124,79.51948822802915
219250648.09799498,34.413851530057286,0.0026532307180398606,0.20180472920060655,0.17237839107240094,0.020180472920060658,0.021904256830784664,77.32446514067156,78.91834564629752
222617336.2184769,34.94229104041389,0.0025735705081940796,0.19574701474156184,0.16720398769661024,0.019574701474156186,0.021246741351122287,76.74019768283394,78.32182223349268
226035721.28489226,35.47884496702123,0.002496302480202096,0.1898711389570252,0.1621849080254255,0.018987113895702522,0.020608962975956775,76.1604262016868,77.7298842159388
229506597.12610883,36.02363791023526,0.002421354769143132,0.184171643467641,0.15731648959798708,0.0184171643467641,0.019990329242743972,75.58511796908206,77.14249810539022
233030769.76057854,36.57679638370406,0.002348657670694917,0.17864323374206448,0.1525942099098011,0.01786432337420645,0.01939026547330446,75.01424053676928,76.55963069749929
236609057.58351272,37.13844884374709,0.0022781435760800568,0.17328077417862292,0.14801368221157268,0.017328077417862294,0.01880821423997802,74.4477617349532,75.98124907030866
240242291.5569366,37.708725719186404,0.002209746908973285,0.16807928333460578,0.1435706514341413,0.01680792833346058,0.018243634847801993,73.88564967087464,75.40732058276693
243931315.40265214,38.2877594416343,0.0021434040643144806,0.16303392929877547,0.1392609902357532,0.016303392929877546,0.01769600283223508,73.32787272741722,74.83781287327017
247676985.79817396,38.87568447624768,0.0020790533489702615,0.15814002520277026,0.13508069516797303,0.015814002520277027,0.017164809471956758,72.77439956173667,74.27269385822608
251480172.57566783,39.47263735295367,0.00201663492418485,0.1533930248672529,0.1310258829566932,0.015339302486725291,0.016649561316292222,72.2251991039154,73.71193173064341
255341758.92395005,40.078756698155715,0.001956090749767899,0.14878851857874428,0.12709278689477257,0.01487885185787443,0.016149779726822154,71.68024055564032,73.15549495874464
259262641.59357843,40.69418326692488,0.0018973645299676563,0.14432222899323938,0.12327775334296996,0.014432222899323938,0.015665000432753637,71.13949338890627,72.60335228460434
263243731.10510287,41.31905997568715,0.001840401660976451,0.13999000716277452,0.11957723833590134,0.013999000716277452,0.015194773099636466,70.60292734474223,72.05547272281039
267285951.96050727,41.9535319354116,0.0017851491800196723,0.13578782868127565,0.11598780428988463,0.013578782868127566,0.014738660911026411,70.07051243196237,71.51182555915015
271390242.8579049,42.5977464853092,0.00173155571597941,0.13171178994609237,0.11250611680960149,0.013171178994609237,0.014296240162705254,69.54221892594056,70.97238034931996
275557556.9095197,43.251853227047505,0.0016795714415074145,0.12775810453176306,0.10912894159062524,0.012775810453176308,0.01386709986908256,69.0180173674101,70.43710691766027
279788861.863025,43.91600405949223,0.0016291480265862226,0.12392309967262079,0.10585314141491856,0.01239230996726208,0.013450841381411265,68.49787856128619,69.9059753559134
284085140.3262756,44.590353213981416,0.0015802385934805426,0.12020321285098914,0.10267567323652484,0.012020321285098915,0.013047078017464164,67.98177357551313,69.37895602200622
288447389.99549633,45.27505729014226,0.0015327976730579822,0.11659498848778684,0.09959358535473507,0.011659498848778684,0.012655434702326034,67.46967373993463,68.85601953885609
292876623.8869638,45.970275292256126,0.0014867811624170255,0.11309507473248276,0.09660401467211864,0.011309507473248277,0.012275547619969462,66.96155064518918,68.33713679320208
297373870.572257,46.6761686661838,0.0014421462837978494,0.109700220349399,0.09370418403485276,0.010970022034939901,0.011907063875288428,66.45737614162786,67.82227893445878
301940174.4171144,47.39290133685675,0.0013988515447292409,0.10640727169748529,0.09089139965289382,0.01064072716974853,0.011549641166277467,65.95712233825655,67.3114173735947
306576595.8239588,48.12063974634419,0.0013568566993760382,0.10321316980075305,0.08816304859758886,0.010321316980075306,0.011202947466051195,65.46076160170149,66.80452378203432
311284211.4781529,48.859552892505555,0.0013161227110494275,0.10011494750664446,0.08551659637439944,0.010011494750664447,0.010866660714408439,64.96826655519783,66.30157009058335
316064114.59802264,49.6098123682346,0.0012766117158521922,0.09710972672970898,0.0829495845684941,0.0097109726729709,0.010540468518655841,64.47961007760256,65.80252848837884
320917415.18873376,50.37159240130808,0.0012382869874121764,0.09419471577800985,0.08045962856100716,0.009419471577800986,0.010224067863411058,63.99476530242952,65.30737142186133
325845240.3000579,51.145069894845065,0.0012011129026816422,0.09136720675979107,0.078044415313855,0.009136720675979107,0.009917164829117656,63.513705616908055,64.81607159377154
330848734.28810513,51.930424468388814,0.0011650549087648494,0.08862457306798535,0.07570170122104272,0.008862457306798535,0.009619474319008963,63.03640466106386,64.32860196216917
335929059.0810626,52.72783849961743,0.0011300794907480498,0.0859642669402388,0.07342931002447595,0.00859642669402388,0.00933071979426864,62.56283632682366,63.844935739476355
341087394.44902647,53.53749716669698,0.0010961541404914347,0.083383817092171,0.07122513079232934,0.0083383817092171,0.009050633017140394,62.09297475714119,63.36504639154269
346324938.27796924,54.35958849128382,0.0010632473263704804,0.08088082642168312,0.06908711595810296,0.008088082642168313,0.008778953801749341,61.62679434514614,62.88890763673387
351642906.84792274,55.19430338218847,0.0010313284639136761,0.07845296978217359,0.06701327941853866,0.00784529697821736,0.008515429772402746,61.16426973331435,62.41649344504214
357042535.1154182,56.041835679707766,0.001000367887342215,0.07609799182260332,0.06500169468863794,0.007609799182260332,0.008259816129146712,60.70537581266105,61.947778037220466
362525077.0002776,56.90238220064002,0.0009703368219488653,0.07381370489239066,0.06305049311205671,0.007381370489239066,0.008011875420359632,60.25008772195433,61.48273588393754
368091805.67680025,57.77614278399,0.0009412073573216045,0.07159798700920025,0.06115786212522273,0.007159798700920025,0.007771377322172252,59.798380846950465,61.02134170495561
373744013.8694298,58.66332033737715,0.0009129524213624864,0.06944877988773093,0.059322043573557616,0.006944877988773093,0.00753809842450867,59.35023081964945,60.5635704683291
379483014.1529457,59.564120884154086,0.0008855457550975575,0.06736408702768046,0.057541332078246715,0.006736408702768046,0.007311822023550513,58.905613517572164,60.10939738962592
385310139.25728,60.47875361125098,0.0008589618882373623,0.06534197185909946,0.05581407345202994,0.006534197185909946,0.007092337920430245,58.464505063056514,59.65879793116866
391226742.3770068,61.40743091775339,0.0008331761154768772,0.06338055594342044,0.05413866316254931,0.006338055594342045,0.006879442225967538,58.02688182257378,59.211747801297015
397234197.48558396,62.350368464226015,0.0008081644735083638,0.061478017228487815,0.052513544841823384,0.006147801722848782,0.006672937171267016,57.59272040606429,58.768222953650756
403333899.65442836,63.307785222795225,0.0007839037187227285,0.05963258835596517,0.05093720884046146,0.005963258835596517,0.006472630924001131,57.16199766629127,58.328199586471904
409527265.37687445,64.27990352799787,0.0007603713055833425,0.05784255501955559,0.04940819082528148,0.005784255501955559,0.006278337410208374,56.734690698214145,57.89165414192783
415815732.8971234,65.26694912841366,0.0007375453656534884,0.056106254372499186,0.0479250704190197,0.005610625437249919,0.006089876141440116,56.310776838378374,57.45856330545216
422200762.54423374,66.26915123908864,0.0007154046872495309,0.054422073482877,0.046486469880875896,0.0054422073482877,0.00590707204709646,55.89023366432311,57.02890400510507
428683837.07125074,67.28674259476546,0.0006939286957072538,0.05278844783528028,0.04509105282666305,0.0052788447835280285,0.005729755311794657,55.47303899400476,56.60265341095096
435266461.9995261,68.31995950392812,0.0006730974342460188,0.051203859877460775,0.04373752298737915,0.0051203859877460775,0.005557761217619869,55.05917088523741,56.1797889344549
441950165.9683418,69.36904190367946,0.0006528915453986561,0.049666837610602706,0.04242462300503993,0.004966683761060271,0.00539092999111067,54.64860763514736,55.76028822789474
448736501.0898946,70.43423341545983,0.0006332922530147599,0.04817595322191381,0.04115113326465985,0.004817595322191381,0.00522910665483798,54.2413277796425,55.34412918379026
455627043.30973023,71.51578140162144,0.0006142813447892583,0.04672982175826277,0.03991587076129433,0.004672982175826277,0.00507214088343922,53.83731009289535,54.93128993434779
462623392.7727227,72.61393702287282,0.0005958411553253231,0.04532709983962916,0.038717688001089094,0.004532709983962917,0.0049198868639738075,53.43653358683811,54.521748850919316
469727174.19465417,73.72895529660245,0.00057795454970651,0.04396648441117635,0.037555471935320724,0.004396648441117635,0.004772203160470842,53.03897751067071,54.11548454347673
476940037.23951703,74.86109515610062,0.0005606049075592914,0.042646711532781004,0.03642814292643197,0.0042646711532781005,0.004628952582542421,52.64462135037864,53.71247586009839
484263656.9026106,76.01061951069072,0.0005437761075962193,0.04136655520489817,0.03533465374510444,0.0041366555204898165,0.004490002057940861,52.253444828260555,53.312701886468105
491699733.8995026,77.17779530678114,0.0005274525126229729,0.04012482622967437,0.03427398859743943,0.0040124826229674376,0.004355222508941832,51.86542790246551,52.916141945386684
499249995.0609824,78.36289358985755,0.0005116189549995281,0.03892037110624395,0.03324516218133767,0.0038920371106243956,0.004224488732437772,51.48055076653672,52.52277559629269
506916193.73407006,79.56618956742585,0.0004962607225338219,0.03775207095918788,0.032247218771205885,0.003775207095918788,0.004097679283630847,51.098793848962096,52.132582634793394
514700110.18918204,80.78796267292137,0.00048136354480163485,0.03661884049915756,0.031279231330138144,0.0036618840499157562,0.003974676363217138,50.72013781272973,51.74554309220392
522603552.03355986,82.02849663060114,0.00046691357987734385,0.035519627014697096,0.030340300648746498,0.0035519627014697097,0.003855365707957175,50.34456355488666,51.361637235093056
530628354.6310265,83.28807952142937,0.00045289740146368745,0.03445340939433144,0.029429554509844198,0.003445340939433144,0.003739636484531586,49.97205220610066,50.980845564836045
538776381.528209,84.56700384997787,0.00043930198640798704,0.03341919717800642,0.02854614687820088,0.0033419197178006423,0.003627381186582651,49.602585130221755,50.603148817170855
547049524.8872929,85.86556661235173,0.00042611470259366246,0.032416029637004046,0.027689257114620818,0.0032416029637004047,0.003518495534846613,49.2361439238434,50.22852796175832
555449705.9254358,87.18406936516023,0.0004133232971965788,0.03144297488147499,0.02685808921361138,0.003144297488147499,0.003412878380283613,48.87271041586039,49.85696420174333
563978875.3609055,88.52281829554317,0.00040091588529157524,0.030499128994763626,0.026051871063937214,0.003049912899476363,0.003310431610115735,48.51226666702334,49.48843897331727
572639013.8660909,89.88212429227607,0.0003888809388042927,0.02958361519371593,0.025269853731368648,0.002958361519371593,0.0032110600566852797,48.15479496948588,49.12293394527791
581432132.5274587,91.26230301796558,0.000377207275794349,0.02869558301419428,0.02451131076296135,0.0028695583014194284,0.0031146714090490414,47.800277846343995,48.76043101858661
590360273.3125715,92.66367498235309,0.00036588405005800323,0.02783420752104139,0.02377553751222008,0.0027834207521041394,0.00302117612722634,47.448698051165195,48.40091232592065
599425509.5442909,94.08656561674634,0.00035490074104821526,0.026998688541757934,0.023061850484518337,0.0026998688541757937,0.0029304873590209764,47.100038567504484,48.04436023121794
608629946.3822362,95.53130534958974,0.0003442471440939655,0.026188249923185854,0.022369586702169007,0.0026188249923185854,0.0028425208593402754,46.754282608406655,47.69075732921401
617975721.3116596,96.9982296831988,0.00033391336090906655,0.025402138810502174,0.02169810308855238,0.0025402138810502175,0.0027571949119357415,46.41141361589047,47.34008644496699
627465004.639827,98.48767927167273,0.0003238897903995375,0.024639624947855893,0.0210467758707313,0.0024639624947855893,0.0026744302534929022,46.0714152604132,46.99233063336946
637100000.0,100.0,0.00031416711973326493,0.0239,0.020415000000000003,0.00239,0.0025941500000000004,45.73427144031382,46.64747317864556
